year,km_driven,mileage,engine,max_power,torque,max_torque_rpm,name,fuel,seller_type,transmission,owner,seats,selling_price
2007,120000,17.88,1396,52.8,85.0,2500.0,Tata,Diesel,Individual,Manual,Third Owner,5,65000
2007,175000,18.7,1896,66.0,210.0,2800.0,Skoda,Diesel,Individual,Manual,Second Owner,5,195000
2009,80000,18.9,998,67.1,90.0,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,160000
2015,84000,23.1,998,67.04,90.0,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,330000
2010,50000,15.6,1196,70.0,102.0,4000.0,Ford,Petrol,Individual,Manual,Second Owner,5,180000
2011,30000,19.81,1086,68.05,99.04,4500.0,Hyundai,Petrol,Individual,Manual,First Owner,5,300000
2018,2388,18.6,1197,81.83,114.7,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,730000
2014,80000,21.1,814,55.2,74.5,4000.0,Hyundai,Petrol,Individual,Manual,Second Owner,5,250000
2018,13000,20.4,1194,94.93,120.0,4250.0,Ford,Petrol,Individual,Manual,First Owner,5,690000
2016,35000,21.4,1197,83.1,115.0,4000.0,Maruti,Petrol,Individual,Manual,Second Owner,5,650000
2015,120000,21.03,1461,65.0,160.0,2000.0,Mahindra,Diesel,Individual,Manual,Second Owner,5,380000
2014,50000,17.57,1193,88.7,140.0,4000.0,Tata,Petrol,Individual,Manual,Second Owner,5,360000
2012,110000,22.32,1582,126.32,259.8,2750.0,Hyundai,Diesel,Individual,Manual,Second Owner,5,590000
2013,70000,15.1,2179,140.0,330.0,2800.0,Mahindra,Diesel,Individual,Manual,Second Owner,7,750000
2011,100000,20.3,1248,75.0,197.0,1750.0,Fiat,Diesel,Individual,Manual,Third Owner,5,254999
2015,20000,18.9,1197,81.86,113.75,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,499000
2018,60000,28.4,1248,74.02,190.0,2000.0,Maruti,Diesel,Individual,Automatic,First Owner,5,730000
2012,75000,23.08,1461,63.12,160.0,2000.0,Renault,Diesel,Individual,Manual,First Owner,5,220000
2006,110000,19.3,1248,81.86,153.0,2800.0,Maruti,Petrol,Individual,Manual,Third Owner,5,229999
2006,90000,19.3,1248,81.86,153.0,2800.0,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,5,215000
2006,110000,16.8,1405,62.0,12.5,2500.0,Tata,Diesel,Individual,Manual,Third Owner,5,100000
2004,120000,14.4,1599,94.0,122.583125,3500.0,Hyundai,Petrol,Individual,Manual,Fourth & Above Owner,5,110000
2009,48000,17.0,1405,71.0,135.0,2500.0,Tata,Diesel,Individual,Manual,Second Owner,5,152000
2014,72000,18.6,1197,81.83,114.7,4000.0,Hyundai,Petrol,Dealer,Manual,First Owner,5,415000
2015,51000,22.0,1197,81.8,113.0,4200.0,Maruti,Petrol,Dealer,Manual,First Owner,5,475000
2017,29000,20.89,1197,81.8,113.0,4200.0,Maruti,Petrol,Dealer,Manual,First Owner,5,525000
2015,28000,20.52,1197,81.8,113.0,4200.0,Maruti,Petrol,Dealer,Manual,First Owner,5,365000
2011,97000,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Dealer,Manual,First Owner,5,375000
2018,59000,28.4,1248,74.02,190.0,2000.0,Maruti,Diesel,Dealer,Manual,First Owner,5,765000
2019,27000,28.4,1248,74.02,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,770000
2014,69000,15.1,2179,140.0,330.0,2800.0,Mahindra,Diesel,Dealer,Manual,First Owner,7,780000
2018,15000,25.1,1248,88.5,200.0,1750.0,Maruti,Diesel,Individual,Manual,First Owner,5,990000
2019,35700,28.4,1248,74.02,190.0,2000.0,Maruti,Diesel,Dealer,Manual,First Owner,5,800000
2012,120000,22.32,1582,126.32,259.8,2750.0,Hyundai,Diesel,Individual,Manual,Third Owner,5,350000
2013,120000,22.07,1199,73.9,180.0,2000.0,Volkswagen,Diesel,Individual,Manual,First Owner,5,325000
2013,80000,22.07,1199,73.9,180.0,2000.0,Volkswagen,Diesel,Individual,Manual,First Owner,5,360000
2010,120000,20.92,998,67.1,90.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,148000
2017,36000,27.39,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,670000
2014,120000,23.59,1364,67.04,170.0,2400.0,Toyota,Diesel,Individual,Manual,First Owner,5,430999
2017,9000,16.8,796,34.2,59.0,2500.0,Maruti,Petrol,Individual,Manual,First Owner,8,260000
2012,50000,25.4,624,37.48,51.0,4000.0,Tata,Petrol,Individual,Manual,Second Owner,4,70000
2019,35000,23.01,999,67.0,91.0,4250.0,Renault,Petrol,Individual,Manual,First Owner,5,300000
2011,130000,14.0,2498,112.0,260.0,2200.0,Mahindra,Diesel,Individual,Manual,Second Owner,7,150000
2010,70000,20.0,1399,68.0,160.0,2000.0,Ford,Diesel,Individual,Manual,First Owner,5,260000
2012,90000,19.3,1248,73.9,190.0,2000.0,Maruti,Diesel,Individual,Manual,Third Owner,5,320000
2018,35000,17.0,1198,108.5,170.0,4000.0,Tata,Petrol,Individual,Manual,First Owner,5,700000
2012,80000,16.47,1198,73.9,110.0,3750.0,Volkswagen,Petrol,Individual,Manual,First Owner,5,415000
2008,120000,17.8,1248,75.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,Second Owner,5,260000
2015,30000,17.71,1197,78.9,104.0,3100.0,Toyota,Petrol,Individual,Manual,First Owner,5,515000
2016,60000,23.9,1582,126.2,259.9,2750.0,Hyundai,Diesel,Individual,Manual,First Owner,5,803999
2007,200000,16.6,1896,122.4,21.4,1900.0,Skoda,Diesel,Individual,Manual,Second Owner,5,275000
2017,101000,22.77,1498,98.59,205.0,3250.0,Ford,Diesel,Individual,Manual,First Owner,5,934000
2007,110000,17.8,1399,68.0,16.3,2000.0,Ford,Diesel,Individual,Manual,First Owner,5,210000
2014,136000,12.99,2494,100.6,200.0,3400.0,Toyota,Diesel,Individual,Manual,Third Owner,8,1050000
2011,250000,14.8,2499,80.0,19.0,1800.0,Chevrolet,Diesel,Individual,Manual,Second Owner,7,650000
2012,74000,17.3,1998,163.7,380.0,2000.0,Chevrolet,Diesel,Individual,Manual,Fourth & Above Owner,5,550000
2010,265000,14.8,2499,80.0,19.0,1800.0,Chevrolet,Diesel,Individual,Manual,Fourth & Above Owner,9,285000
2015,22700,18.7,1199,88.7,110.0,4800.0,Honda,Petrol,Individual,Manual,First Owner,5,700000
2011,36000,15.37,1196,73.0,101.0,3000.0,Maruti,Petrol,Individual,Manual,Second Owner,5,250000
2015,57000,26.59,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,Second Owner,5,575000
2018,33000,27.28,1047,69.0,140.0,3000.0,Tata,Diesel,Individual,Manual,First Owner,5,540000
2012,59000,16.02,1373,93.7,130.0,4000.0,Maruti,Petrol,Individual,Manual,First Owner,7,560000
2012,200000,20.54,1598,103.6,250.0,2500.0,Volkswagen,Diesel,Individual,Manual,First Owner,5,380000
2011,80000,15.6,1196,70.0,102.0,4000.0,Ford,Petrol,Individual,Manual,Second Owner,5,240000
2012,70000,7.128,995,60.2,90.3,4200.0,Chevrolet,LPG,Individual,Manual,First Owner,5,300000
2018,50000,22.7,799,53.64,72.0,4386.0,Datsun,Petrol,Individual,Manual,First Owner,5,280000
2011,118000,21.1,1248,73.9,113.0,4500.0,Maruti,Diesel,Individual,Manual,Second Owner,5,350000
2014,250000,19.1,1405,70.0,135.4,2500.0,Tata,Diesel,Individual,Manual,Second Owner,5,110000
2018,20000,21.5,1497,108.5,260.0,2750.0,Tata,Diesel,Individual,Manual,First Owner,5,980000
2018,21871,21.5,1497,108.5,260.0,2750.0,Tata,Diesel,Individual,Manual,First Owner,5,969999
2016,120000,25.32,1198,77.0,190.0,2250.0,Mahindra,Diesel,Individual,Manual,First Owner,6,357000
2014,100000,19.1,1405,70.0,135.4,2500.0,Tata,Diesel,Individual,Manual,First Owner,5,280000
2012,50000,15.96,2523,62.1,195.0,2200.0,Mahindra,Diesel,Individual,Manual,First Owner,7,430000
2014,50000,19.3,1248,81.86,153.0,2800.0,Maruti,Diesel,Individual,Manual,First Owner,5,217000
2015,70000,22.74,796,47.3,69.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,250000
2018,25000,23.84,1199,84.0,114.0,3500.0,Tata,Petrol,Individual,Manual,First Owner,5,500000
2017,25000,24.7,796,47.3,69.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,316000
2018,50000,24.7,796,47.3,69.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,350000
2018,14000,21.5,1497,108.5,260.0,2750.0,Tata,Diesel,Individual,Manual,First Owner,5,950000
2013,76000,15.96,2523,62.1,195.0,2200.0,Mahindra,Diesel,Individual,Manual,First Owner,7,475000
2020,3000,15.04,2755,174.5,450.0,2400.0,Toyota,Diesel,Individual,Automatic,First Owner,7,3200000
2016,139000,18.49,1493,100.0,240.0,2800.0,Mahindra,Diesel,Individual,Manual,First Owner,7,600000
2014,100000,15.04,1598,103.2,153.0,3800.0,Volkswagen,Petrol,Individual,Manual,First Owner,5,430000
2015,60000,19.67,1582,126.2,259.9,2750.0,Hyundai,Diesel,Individual,Manual,First Owner,5,965000
2013,37659,20.77,1248,88.8,200.0,1750.0,Maruti,Diesel,Individual,Manual,First Owner,7,700000
2012,89000,23.2,1248,73.94,190.0,2000.0,Maruti,Diesel,Individual,Manual,Second Owner,5,250000
2018,5000,23.84,1199,84.0,114.0,3500.0,Tata,Petrol,Individual,Automatic,First Owner,5,500000
2013,21000,18.9,1197,81.86,113.75,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,420000
2017,10000,23.95,998,67.05,90.0,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,290000
2017,30000,28.4,1248,74.02,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,750000
2015,19800,15.37,1196,73.0,101.0,3000.0,Maruti,Petrol,Individual,Manual,First Owner,7,300000
2011,90000,21.1,1248,73.9,113.0,4500.0,Maruti,Diesel,Individual,Manual,Third Owner,5,250000
2007,80000,17.3,1061,64.0,8.6,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,100000
2013,120000,20.77,1248,88.76,200.0,1750.0,Maruti,Diesel,Individual,Manual,Third Owner,7,550000
2012,120000,19.3,1248,73.9,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,341000
2017,50000,24.0,1186,73.97,190.24,2250.0,Hyundai,Diesel,Individual,Manual,First Owner,5,600000
2014,167000,25.1,1498,98.6,200.0,1750.0,Honda,Diesel,Individual,Manual,First Owner,5,650000
2008,80000,16.0,995,63.0,90.3,4200.0,Chevrolet,Petrol,Individual,Manual,First Owner,5,75527
2014,17000,18.6,1197,81.83,114.7,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,500000
2015,60000,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,475000
2006,198000,18.9,998,67.1,90.0,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,65000
2015,60000,24.4,1120,71.0,180.4,2500.0,Hyundai,Diesel,Individual,Manual,First Owner,5,425000
2011,40000,18.0,995,62.0,90.3,4200.0,Chevrolet,Petrol,Individual,Manual,Second Owner,5,150000
2011,90000,19.7,796,46.3,62.0,3000.0,Maruti,Petrol,Individual,Manual,First Owner,5,225000
2010,80000,19.7,796,46.3,62.0,3000.0,Maruti,Petrol,Individual,Manual,First Owner,5,190000
2003,164000,19.7,796,46.3,62.0,3000.0,Maruti,Petrol,Individual,Manual,Third Owner,5,100000
2011,70000,13.6,2523,63.0,180.0,1500.0,Mahindra,Diesel,Individual,Manual,Second Owner,7,400000
2016,74000,13.7,1997,153.86,190.0,4300.0,Honda,Petrol,Dealer,Automatic,First Owner,5,1350000
2017,26500,17.6,2179,147.94,320.0,3000.0,Tata,Diesel,Dealer,Manual,First Owner,7,969999
2016,45629,18.9,1197,81.86,113.75,4000.0,Hyundai,Petrol,Trustmark Dealer,Automatic,First Owner,5,475000
2019,3500,18.15,998,118.35,171.6,4000.0,Hyundai,Petrol,Dealer,Automatic,First Owner,5,1125000
2019,35000,16.5,1493,70.0,195.0,2200.0,Mahindra,Diesel,Individual,Manual,First Owner,7,740000
2018,15000,18.15,1198,82.0,115.0,3600.0,Mahindra,Petrol,Individual,Manual,First Owner,6,400000
2018,14000,20.51,998,67.04,90.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,430000
2019,20000,17.0,1197,110.0,200.0,3500.0,Mahindra,Petrol,Individual,Manual,First Owner,5,1132000
2017,68850,18.9,998,67.1,90.0,3500.0,Maruti,Petrol,Dealer,Manual,First Owner,5,352000
2016,45775,23.84,1199,84.0,114.0,3500.0,Tata,Petrol,Dealer,Manual,First Owner,5,252999
2012,70000,16.2,995,62.1,90.3,4200.0,Chevrolet,Petrol,Individual,Manual,Second Owner,5,80000
2015,68203,21.79,998,67.05,90.0,3500.0,Maruti,Petrol,Dealer,Manual,First Owner,5,313000
2014,30000,18.9,1197,81.86,113.75,4000.0,Hyundai,Petrol,Individual,Manual,Second Owner,5,380000
2018,25000,25.17,799,53.3,72.0,4386.0,Renault,Petrol,Individual,Manual,First Owner,5,350000
2016,90000,19.87,1461,83.8,200.0,1750.0,Renault,Diesel,Individual,Manual,Second Owner,5,600000
2008,70000,19.7,796,35.0,59.820564999999995,3000.0,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,8,160000
2008,70000,19.3,1248,81.86,153.0,2800.0,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,5,125000
2014,31000,20.36,1197,78.9,111.8,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,290000
2014,70000,15.4,2179,120.0,280.0,2800.0,Mahindra,Diesel,Individual,Manual,First Owner,7,650000
2015,20000,3.7298000000000004,1196,61.7,85.0,3000.0,Maruti,CNG,Individual,Manual,First Owner,5,380000
2008,29000,16.1,796,37.0,59.0,2500.0,Maruti,Petrol,Individual,Manual,First Owner,4,75000
2012,82507,13.93,2179,138.03,320.0,2700.0,Tata,Diesel,Dealer,Manual,First Owner,7,132000
2010,60000,18.6,1199,79.4,108.0,4400.0,Chevrolet,Petrol,Individual,Manual,Second Owner,5,110000
2018,10000,23.95,998,67.05,90.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,390000
2004,70000,19.3,1248,81.86,153.0,2800.0,Hyundai,Petrol,Individual,Manual,Second Owner,5,70000
2008,59400,16.1,796,37.0,59.0,2500.0,Maruti,Petrol,Individual,Manual,Fourth & Above Owner,4,70000
2017,56800,12.4,2499,134.0,320.0,2800.0,Isuzu,Diesel,Individual,Manual,First Owner,5,1250000
2014,60000,16.55,1968,147.51,320.0,2500.0,Audi,Diesel,Individual,Automatic,First Owner,5,1500000
2019,2286,18.15,998,118.35,171.6,4000.0,Hyundai,Petrol,Trustmark Dealer,Automatic,First Owner,5,1150000
2018,15732,22.0,1197,81.8,113.0,4200.0,Maruti,Petrol,Dealer,Automatic,First Owner,5,655000
2019,13000,18.06,2523,63.0,182.5,1800.0,Mahindra,Diesel,Dealer,Manual,First Owner,7,890000
2018,33000,20.89,1197,81.8,113.0,4200.0,Maruti,Petrol,Dealer,Manual,First Owner,5,525000
2017,49523,17.0,1497,118.0,146.0,4800.0,Honda,Petrol,Dealer,Manual,First Owner,5,675000
2018,48000,24.3,1248,88.5,200.0,1750.0,Maruti,Diesel,Dealer,Manual,First Owner,5,745000
2018,17000,24.3,1248,88.5,200.0,1750.0,Maruti,Diesel,Dealer,Manual,First Owner,5,835000
2018,36521,24.3,1248,88.5,200.0,1750.0,Maruti,Diesel,Dealer,Manual,First Owner,5,725000
2017,90000,22.0,1197,81.8,113.0,4200.0,Maruti,Petrol,Individual,Manual,First Owner,5,620000
1998,80000,17.3,993,60.0,78.0,4500.0,Maruti,Petrol,Individual,Manual,Third Owner,5,58000
2017,35000,25.17,799,53.3,72.0,4386.0,Renault,Petrol,Individual,Manual,Second Owner,5,350000
2018,22000,20.3,1199,84.0,114.0,3500.0,Tata,Petrol,Individual,Manual,First Owner,5,400000
2017,70000,20.51,998,67.04,90.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,400000
2016,52000,12.55,2982,168.5,360.0,3200.0,Toyota,Diesel,Dealer,Automatic,First Owner,7,1750000
2017,49000,25.4,1186,73.97,190.25,2250.0,Hyundai,Diesel,Dealer,Manual,First Owner,5,550000
2015,50000,28.09,1248,88.5,200.0,1750.0,Maruti,Diesel,Dealer,Manual,Second Owner,5,550000
2013,65000,28.4,1248,74.0,190.0,2000.0,Maruti,Diesel,Dealer,Manual,First Owner,5,375000
2015,35000,19.7,2143,134.1,300.0,3000.0,Mercedes-Benz,Diesel,Dealer,Automatic,Second Owner,5,2051000
2007,58000,16.8,1493,110.0,24.0,1900.0,Hyundai,Diesel,Dealer,Manual,Second Owner,5,212000
2011,56000,25.44,936,57.6,150.0,1750.0,Chevrolet,Diesel,Dealer,Manual,Second Owner,5,221000
2010,61000,20.4,1248,91.7,209.0,2000.0,Fiat,Diesel,Dealer,Manual,Second Owner,5,265000
2013,61000,21.64,1461,84.8,200.0,2000.0,Renault,Diesel,Dealer,Manual,Second Owner,5,399000
2008,61000,17.1,1493,110.0,24.0,1900.0,Hyundai,Diesel,Dealer,Manual,Second Owner,5,175000
2011,64481,20.5,1598,103.5,250.0,2500.0,Skoda,Diesel,Dealer,Manual,Second Owner,5,411000
2011,65000,20.54,1598,103.6,250.0,2500.0,Volkswagen,Diesel,Dealer,Manual,Second Owner,5,365000
2009,80000,22.48,1995,187.74,400.0,2500.0,BMW,Diesel,Dealer,Automatic,Second Owner,5,975000
2014,70000,11.74,2987,254.8,619.0,2400.0,Mercedes-Benz,Diesel,Individual,Automatic,First Owner,5,2575000
2009,30000,18.0,995,62.0,90.3,4200.0,Chevrolet,Petrol,Individual,Manual,First Owner,5,145000
2011,200000,17.0,1405,71.0,135.0,2500.0,Tata,Diesel,Individual,Manual,Second Owner,5,200000
2014,230000,15.73,1968,174.33,380.0,2500.0,Audi,Diesel,Individual,Automatic,First Owner,5,1200000
2016,100000,20.3,998,68.05,94.14,3500.0,Hyundai,Petrol,Individual,Manual,First Owner,5,280000
2011,95000,11.79,2179,120.0,290.0,2800.0,Mahindra,Diesel,Individual,Automatic,Second Owner,8,450000
2006,140000,17.7,1497,78.0,12.7,2700.0,Honda,Petrol,Individual,Manual,Third Owner,5,150000
2017,70000,17.3,1497,117.3,145.0,4600.0,Honda,Petrol,Individual,Manual,First Owner,7,600000
2010,88000,18.8,1248,90.0,200.0,3000.0,Tata,Diesel,Individual,Manual,First Owner,5,110000
2012,200000,15.1,2179,140.0,330.0,2800.0,Mahindra,Diesel,Individual,Manual,Fourth & Above Owner,7,500000
2012,155000,16.07,1995,181.0,380.0,1750.0,BMW,Diesel,Individual,Automatic,Second Owner,4,900000
2005,80000,18.9,998,67.1,90.0,3500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,150000
2013,80000,16.95,1498,97.7,134.0,4000.0,Nissan,Petrol,Individual,Manual,Third Owner,5,275000
2014,40000,28.4,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,455000
2014,40000,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,455000
2017,47000,26.0,1498,98.6,200.0,1750.0,Honda,Diesel,Individual,Manual,Second Owner,5,650000
2017,49060,22.0,1498,108.495,250.0,3000.0,Volkswagen,Diesel,Individual,Manual,First Owner,5,650000
2013,18000,22.74,796,47.3,69.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,235000
2018,37161,22.7,1498,89.84,204.0,2750.0,Ford,Diesel,Dealer,Manual,First Owner,5,800000
2016,80000,19.67,1582,126.2,259.9,2750.0,Hyundai,Diesel,Individual,Manual,First Owner,5,1050000
2012,28000,25.4,624,37.5,51.0,4000.0,Tata,Petrol,Individual,Manual,Second Owner,4,45000
2013,100000,15.74,1591,121.3,154.9,4200.0,Hyundai,Petrol,Individual,Automatic,Second Owner,5,450000
2014,120000,20.14,1498,88.8,230.0,2500.0,Volkswagen,Diesel,Individual,Manual,Second Owner,5,391000
2013,70000,18.2,1248,73.8,172.5,1750.0,Chevrolet,Diesel,Individual,Manual,Second Owner,7,380000
2015,74000,19.67,1582,126.2,259.9,2750.0,Hyundai,Diesel,Individual,Manual,First Owner,5,750000
2017,20000,17.0,1591,121.3,151.0,4850.0,Hyundai,Petrol,Individual,Automatic,First Owner,5,990000
2012,68000,23.4,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,370000
2014,60175,18.2,1199,82.5,108.5,5000.0,Chevrolet,Petrol,Individual,Manual,First Owner,5,300000
2017,49957,25.83,1498,99.0,215.0,3000.0,Ford,Diesel,Dealer,Manual,First Owner,5,700000
2017,43235,24.29,1498,99.0,215.0,3000.0,Ford,Diesel,Dealer,Manual,First Owner,5,600000
2018,50699,22.77,1498,98.59,205.0,3250.0,Ford,Diesel,Dealer,Manual,First Owner,5,925000
2016,111000,21.19,1396,88.73,220.0,2750.0,Hyundai,Diesel,Individual,Manual,Second Owner,5,700000
2018,48000,21.1,998,100.5,150.0,4500.0,Maruti,Petrol,Individual,Manual,Second Owner,5,700000
2007,90000,17.8,1248,75.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,Fourth & Above Owner,5,185000
2015,80000,15.3,2956,83.83,250.0,2000.0,Tata,Diesel,Individual,Manual,First Owner,7,434999
2017,100000,18.16,1196,86.8,112.0,4000.0,Ford,Petrol,Individual,Manual,First Owner,5,400000
2011,90000,20.0,1399,68.0,160.0,2000.0,Ford,Diesel,Individual,Manual,Third Owner,5,180000
2014,90000,23.59,1364,67.06,170.0,2400.0,Toyota,Diesel,Individual,Manual,Third Owner,5,320000
2016,120000,13.68,2393,147.8,343.0,2800.0,Toyota,Diesel,Individual,Manual,First Owner,8,1689999
2009,82000,14.53,1798,138.0,173.0,4000.0,Toyota,Petrol,Individual,Manual,Second Owner,5,340000
2008,80000,13.5,1995,52.0,106.0,2200.0,Ambassador,Diesel,Individual,Manual,Third Owner,5,200000
2017,40000,24.3,1248,88.5,200.0,1750.0,Maruti,Diesel,Individual,Manual,First Owner,5,869999
2017,60000,24.3,1248,88.5,200.0,1750.0,Maruti,Diesel,Individual,Manual,First Owner,5,869999
2010,70000,21.1,1248,73.9,190.0,2000.0,Maruti,Diesel,Individual,Manual,Second Owner,5,200000
2017,45500,23.9,1582,126.2,259.9,2750.0,Hyundai,Diesel,Individual,Manual,Second Owner,5,800000
2014,120000,12.99,2494,100.6,200.0,3400.0,Toyota,Diesel,Individual,Manual,First Owner,8,1100000
2008,100000,19.7,796,46.3,62.0,3000.0,Maruti,Petrol,Individual,Manual,Second Owner,5,114999
2013,92000,20.77,1248,88.76,200.0,1750.0,Maruti,Diesel,Individual,Manual,Third Owner,7,500000
2014,141000,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,Fourth & Above Owner,5,700000
2015,50000,17.8,1198,86.7,109.0,4500.0,Honda,Petrol,Individual,Manual,First Owner,5,450000
2009,113000,15.3,1193,65.3,102.0,2600.0,Tata,Petrol,Individual,Manual,First Owner,5,110000
2011,1,2.567,1196,73.0,101.0,3000.0,Maruti,CNG,Individual,Manual,Fourth & Above Owner,5,209000
2014,50074,24.0,1120,70.0,160.0,2750.0,Hyundai,Diesel,Individual,Manual,First Owner,5,400000
2014,100000,22.54,1396,88.73,219.7,2750.0,Hyundai,Diesel,Individual,Manual,Fourth & Above Owner,5,600000
2017,35000,15.37,1196,73.0,101.0,3000.0,Maruti,Petrol,Individual,Manual,First Owner,7,350000
2018,60000,23.0,1498,98.96,205.0,3250.0,Ford,Diesel,Individual,Manual,First Owner,5,990000
2011,70000,14.21,2143,203.0,500.0,1800.0,Mercedes-Benz,Diesel,Individual,Automatic,First Owner,5,1600000
2017,10000,21.4,1197,83.1,115.0,4000.0,Maruti,Petrol,Individual,Automatic,First Owner,5,745000
2015,35000,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,500000
2019,5000,20.52,1197,81.8,113.0,4200.0,Maruti,Petrol,Individual,Automatic,First Owner,5,540000
2016,33000,13.68,2393,147.8,343.0,2800.0,Toyota,Diesel,Individual,Manual,First Owner,7,1850000
2017,27000,22.95,1248,74.0,190.0,3000.0,Tata,Diesel,Individual,Manual,First Owner,5,600000
2018,25000,19.0,1194,94.68,120.0,4250.0,Ford,Petrol,Individual,Manual,First Owner,5,690000
2016,30154,25.2,1248,74.0,190.0,2000.0,Maruti,Diesel,Individual,Manual,First Owner,5,630000
2018,20000,20.14,1197,81.86,113.75,4000.0,Hyundai,Petrol,Individual,Manual,First Owner,5,640000
2019,17000,18.0,1969,190.0,400.0,2800.0,Volvo,Diesel,Individual,Automatic,First Owner,5,5500000
2016,100000,20.4,1197,81.8,113.0,4200.0,Maruti,Petrol,Individual,Manual,First Owner,5,500000
2017,54000,24.7,796,47.3,69.0,3500.0,Maruti,Petrol,Individual,Manual,First Owner,5,310000
